Date,Open,High,Low,Close,Volume
2019-06-04,43796.89844,44792.28516,43730.53906,44593.20703,810410
2019-06-05,44593.20703,44792.28516,44261.41016,44261.41016,495969
2019-06-06,44261.41016,44261.41016,43133.30859,43730.53906,1562607
2019-06-07,44128.69531,44460.48828,43266.02734,43531.46484,739733
2019-06-10,44327.76953,44792.28516,43796.89844,44261.41016,933497
2019-06-11,44128.69531,44792.28516,44128.69531,44725.92578,2237979
2019-06-12,44725.92578,44792.28516,44394.12891,44460.48828,320845
2019-06-13,44460.48828,44792.28516,44062.33594,44659.56641,875480
2019-06-14,44792.28516,46185.82031,44659.56641,45920.38672,4152823
2019-06-17,45920.38672,46650.33203,45787.66797,45920.38672,2107538
2019-06-18,45787.66797,46783.05078,45256.79688,46650.33203,2037585
2019-06-19,46716.69141,46915.76953,46053.10156,46318.53906,2139077
2019-06-20,46252.17969,47446.64063,46185.82031,47446.64063,1827017
2019-06-21,47446.64063,47778.43359,47114.84766,47114.84766,2691317
2019-06-24,47446.64063,48972.89453,47114.84766,48442.02344,2223377
2019-06-25,48309.30859,48309.30859,47778.43359,48043.87109,1222623
2019-06-26,48043.87109,48110.23047,46783.05078,46783.05078,1891003
2019-06-27,47114.84766,47114.84766,46053.10156,46119.46094,2025634
2019-06-28,46185.82031,47778.43359,45389.51563,46783.05078,1351949
2019-07-01,47114.84766,47712.07813,47048.48828,47313.92188,852393
2019-07-02,47446.64063,47446.64063,46650.33203,46783.05078,682680
2019-07-03,46783.05078,47114.84766,46185.82031,46185.82031,1230760
2019-07-04,46451.25781,48110.23047,46252.17969,48110.23047,1695339
2019-07-05,48110.23047,48176.58984,47778.43359,48176.58984,698654
2019-07-08,47778.43359,47977.51172,47114.84766,47313.92188,1487832
2019-07-09,47446.64063,47712.07813,46849.41016,47712.07813,1115975
2019-07-10,48110.23047,48242.94922,47712.07813,48110.23047,1109360
2019-07-11,48176.58984,49503.76953,48176.58984,49105.61328,2240812
